15000 75000
14785 889 2
4437 6356 7
4436 7664 4
5827 14311 9
7354 5452 1
11606 13898 7
2309 2274 6
1868 8764 5
5833 13560 10
6624 11323 9
668 2460 8
14550 13249 4
2846 9038 10
14730 14865 3
13768 7219 5
5408 10177 4
2306 12487 10
5342 14355 6
8528 11540 6
12607 3164 1
9405 3833 3
13444 9735 3
8839 12581 3
11898 3663 10
5621 2432 1
11147 14192 8
9220 7851 5
7271 4545 2
14087 13073 4
10814 2032 9
10217 2789 4
12079 1233 1
3543 1424 2
4045 13322 6
10764 10295 10
7406 6443 4
7874 7015 5
12180 14287 2
842 13374 5
7395 540 9
8465 10757 8
4720 7837 3
10710 2732 7
5634 6778 2
4221 8894 7
5240 1301 10
3155 527 6
8922 12707 5
4233 4901 1
3970 12297 1
5738 12114 9
10296 8187 8
13790 10249 10
12357 883 8
598 5104 5
5486 1696 8
10466 4852 5
13813 13774 2
7799 9359 4
159 13329 3
8059 4068 9
11717 5716 8
14564 4506 8
11496 8215 3
8853 165 8
12809 5652 6
3066 7470 10
202 6283 6
3694 14082 6
3439 5593 5
6833 13652 5
7341 1722 3
7389 7638 2
9038 4134 7
11570 4340 5
10559 2149 7
11245 11568 7
8134 11770 2
10150 6816 6
12877 10255 9
7581 8440 3
4058 782 5
6250 14523 6
4301 14913 2
10568 11483 2
14704 13395 4
3140 992 4
5398 9126 4
5291 10628 1
4266 8505 8
186 7439 9
9758 11497 3
12405 2747 8
14042 7049 1
4813 8969 6
14925 8673 1
9890 3165 3
1423 14915 2
11078 5206 2
12550 824 10
9278 1010 9
5798 2120 8
3100 14525 7
12629 4919 6
7071 9733 7
12996 1010 2
8669 10900 7
5333 3675 4
2476 14753 10
10248 12304 4
2877 12934 6
9297 3732 7
3566 13184 4
582 2165 4
11000 9236 9
6738 7232 9
11150 7253 1
10078 12587 6
8922 63 1
12971 1663 7
9197 10892 1
6432 5189 5
12140 107 9
2374 690 4
3879 3042 2
117 9780 5
3717 12282 10
3217 7361 7
12744 7635 3
13376 5606 6
11313 6155 9
13535 3940 10
4490 1080 10
14980 9806 10
12636 5037 4
4527 5154 4
10003 223 9
7733 3440 10
9401 7536 5
11133 5913 3
5881 2226 1
5169 761 1
7350 11603 1
9639 11584 10
3970 9220 7
1343 5099 4
14849 103 7
10637 7836 8
5138 2237 6
7274 4723 9
6368 10604 7
11618 773 1
5808 14475 6
7431 467 10
3860 4437 2
11678 12133 2
9651 3334 5
7848 5323 3
837 10461 2
1362 9087 5
14153 455 9
5521 12074 4
4003 2882 10
14089 10313 7
5758 5525 4
4352 2204 9
1693 11855 3
5489 11055 6
8473 3244 9
13694 10959 8
8639 1464 4
14187 6985 10
11861 10989 2
9010 1430 8
12978 7188 5
6383 2892 9
11922 10937 7
12146 1426 4
2694 9899 9
10054 14946 8
11502 8585 2
4757 7772 9
10086 10985 8
9649 11347 10
4526 9325 9
11281 709 3
11591 12631 1
8757 1129 9
8331 3823 1
2501 13878 7
1278 10380 2
7871 6489 6
6449 1575 2
7369 11224 9
9718 7103 5
10608 3384 6
14391 6327 9
14111 6437 8
12961 6120 2
6711 8621 2
407 9899 4
2688 9122 3
10446 571 8
7837 14292 4
7927 9011 7
2343 10971 3
12468 1714 1
2928 7177 8
3166 5139 8
13579 11850 9
7870 12258 10
10245 6298 2
12757 8096 5
8196 7285 10
14859 213 1
13626 8908 4
7128 6377 9
13310 657 6
10929 3823 5
14668 8754 6
5676 7976 6
4287 3221 6
12020 7330 3
11677 526 8
10626 6738 1
9938 5364 10
5221 3844 9
2219 8507 6
12747 4436 2
7061 4105 6
4578 1133 3
14353 11773 6
6779 145 7
13653 11822 3
6460 13800 1
5833 8738 7
14114 5312 4
13772 13883 3
5439 11630 9
7282 10044 6
11528 14622 2
102 5328 5
6897 3459 2
12375 2112 5
3380 8572 7
1122 14405 8
10581 13519 10
8884 3643 5
7046 435 8
996 7717 2
5404 10597 6
10945 2051 6
4611 301 5
13422 12676 9
10408 1056 4
6195 8531 9
2072 4112 1
9613 12996 6
7389 11394 1
1796 3742 1
12599 9146 10
8025 5091 2
6482 9702 3
2047 14477 1
12427 9885 10
1380 1080 1
4739 9504 5
4321 10469 3
13898 2859 7
8911 4655 1
11641 2255 8
1320 1632 1
14403 8114 4
12787 1513 1
200 13941 8
3669 321 9
7021 11412 5
14485 7085 5
11297 5984 6
10855 14895 1
14155 2888 8
2954 10560 10
11845 9964 7
438 14103 10
9860 14303 1
14167 9324 5
10907 7697 7
8504 13534 3
1570 1183 9
12495 12038 4
4427 2546 2
13615 5500 2
786 2345 8
11072 9135 2
14224 10347 7
1316 867 4
3730 3126 1
8909 11630 6
6173 4552 9
9421 2047 10
3916 6475 6
9947 11442 8
2890 12228 6
12150 8301 3
5513 7525 1
13179 8841 10
6522 3924 6
13915 12833 9
4842 4006 1
5600 4779 1
1101 8695 6
14148 9994 10
2696 4236 8
14941 1386 1
4025 6899 8
12105 11431 2
3756 9305 6
7182 8220 1
4942 13062 9
7254 10015 8
11614 11116 5
13801 10265 9
12430 4313 5
8288 4254 4
3798 14631 3
4538 3089 6
14119 6845 2
12624 5379 2
314 10321 5
13362 2576 2
7541 5542 8
10415 4344 3
14635 8126 6
8091 7766 2
2934 2917 6
11029 7455 5
554 6574 10
14385 10550 10
12789 10864 3
9255 578 1
736 14471 4
3333 9886 10
7548 873 8
1075 8964 5
5209 3251 2
8974 5632 9
828 6186 3
5879 11924 3
9958 9713 9
711 3968 9
6743 11056 10
11966 14389 8
4237 13289 1
4635 14365 7
12799 10926 10
232 11252 2
10120 12080 1
2934 2959 5
6298 4270 10
5526 11333 10
3036 3076 6
17 6395 7
6884 10632 7
5976 6619 4
5384 4418 10
8044 11002 2
1335 12474 4
13517 408 5
7623 13058 7
11442 3584 10
1933 12972 9
12128 12989 4
13065 11225 8
3643 2201 8
8586 13938 8
807 6982 1
4280 14669 7
11185 13187 8
6049 5810 6
2888 8605 3
11059 10538 5
7307 14019 7
1302 12084 2
5930 7079 4
8529 665 2
546 7824 6
9918 12104 7
1765 8289 4
6724 5690 7
3389 14930 2
9991 10990 2
5918 9649 1
14834 10952 7
4975 8234 6
3670 1763 3
1303 8661 7
5918 3580 1
1555 11697 2
1730 3421 5
7716 13162 5
13659 8154 5
6493 5424 5
6993 5258 9
2282 10233 3
13297 13904 8
7682 6559 9
3538 12478 9
2851 5385 8
1804 7115 1
6448 6184 4
2375 4843 10
2939 2688 4
4505 9682 2
2023 3316 7
14127 7965 3
12994 647 3
5523 4186 3
7983 13389 8
13493 193 3
7423 12994 7
14516 369 3
12467 9660 1
9490 14166 5
3123 7541 1
13342 13021 7
13816 11015 6
14498 7890 2
10362 7226 3
5259 5719 9
13624 13142 5
13172 4011 4
2564 1478 6
997 10969 4
463 5444 6
11894 3786 9
7642 2603 6
4037 8453 7
10971 3816 5
1293 427 4
4513 14051 8
5727 12224 9
13662 6140 10
1258 7137 1
9371 7601 5
1378 10847 4
6406 9841 9
13802 13878 2
5440 1201 10
4304 8847 8
239 13360 1
9316 4088 5
13757 9102 8
4676 10360 7
12916 4732 8
2952 12462 7
11775 3869 8
5905 9023 9
2137 5815 10
14888 1471 7
6715 1710 8
10298 2378 8
11104 1135 10
3051 12163 3
8488 1431 5
12877 4384 9
13114 7511 8
14543 13417 3
14851 6906 10
7713 6794 1
3069 4862 1
3138 160 2
13647 11264 7
3259 5668 3
3231 14156 4
14287 12033 10
7805 1499 4
11545 7395 3
659 13598 9
10589 6311 5
6989 9381 9
11452 3871 9
3293 2519 6
2621 12130 4
14113 361 2
3389 14648 7
12048 13805 7
10923 10350 4
8215 11010 2
12413 6599 4
14758 4940 7
4668 1392 10
3387 11037 1
11074 5011 1
9429 10476 2
6940 13865 2
7836 2266 8
1584 13189 8
2727 6405 10
8821 10170 1
6226 1280 2
13012 5949 6
21 9336 6
10902 11762 7
10264 6191 3
3636 13131 9
9359 12319 7
7536 13904 6
7416 7983 1
9657 1804 2
3498 8030 2
8631 12394 1
156 3768 9
9071 6022 1
14349 1286 4
8752 11274 5
8372 5634 5
10258 13170 1
10333 11938 4
8166 6596 1
1169 1446 3
10452 10077 8
10685 1585 8
11605 2009 10
9288 1358 6
13161 10110 3
6518 3482 7
12194 5092 9
1774 6778 10
5689 14944 6
11409 7465 4
1512 9269 1
10361 11306 8
7978 14264 7
11617 8552 6
7894 13065 6
446 4583 1
4984 8129 3
7693 9903 1
13692 6945 7
2639 3354 4
14384 11218 6
14854 6579 2
8261 14557 8
10030 2526 10
6805 1773 8
5042 8571 3
13114 13556 3
11279 12601 8
9869 2645 3
6108 11636 10
1163 11020 8
11840 2226 8
3824 1839 7
10071 11869 4
1223 3674 9
5440 69 10
5592 13183 6
5226 9462 9
6116 10684 4
7598 8144 10
3787 9307 2
11195 12500 8
1534 1324 8
6430 11395 7
5205 12618 4
12105 9410 3
6225 6355 8
5252 11581 1
1881 2697 7
1154 1648 1
3416 5435 10
1697 7982 10
8557 868 4
10904 13651 10
1472 3856 10
10715 7314 1
11379 13539 6
10227 3791 9
9889 5672 9
5235 13179 7
77 7947 4
4226 996 7
12228 9553 7
201 5457 8
5922 6930 7
614 8997 1
13364 5377 10
8821 6956 3
859 1845 6
1947 13432 7
11035 13509 6
10559 9087 2
9417 6315 8
9143 12869 5
7521 10143 7
7459 10757 7
8359 473 6
7798 646 2
8732 1506 9
8987 9805 3
5125 5841 4
9210 7752 1
5644 2169 9
11631 11312 10
14427 10185 3
506 2644 3
10582 2355 6
8739 1505 3
13852 10238 1
5810 10577 8
8904 703 9
10507 1265 3
12549 13261 2
12259 9892 7
9838 672 2
8913 1178 9
3745 3112 4
5402 11851 10
7706 2055 8
2868 7865 5
7836 8121 10
9996 9980 8
4909 7529 9
1990 11141 4
8088 5979 6
3020 14892 6
13300 9989 10
10935 6744 3
3724 14450 8
13103 2319 5
3060 10155 6
8719 11503 6
6996 1412 7
9887 9755 8
7670 2843 8
12477 12215 2
3462 10515 4
3911 6451 8
7563 1527 10
4622 14631 9
9546 2691 6
7591 2762 10
6968 1111 4
13874 10998 9
1922 3668 5
2301 1145 10
8924 10959 8
10537 6222 9
10246 5137 8
9406 9759 1
10884 4305 2
5222 3248 7
11063 10216 8
3316 9090 6
11677 2364 6
7881 4665 3
1300 4942 2
11587 479 4
4677 2078 1
5647 11484 2
6247 13720 7
891 3942 5
13297 5 1
3166 9674 3
4033 6351 8
8568 14232 5
11952 6884 7
11295 3472 9
1860 14501 7
6210 5148 1
11671 2748 1
12789 3639 6
10803 8288 3
10385 11454 7
10409 487 8
6446 407 10
4853 3711 5
1849 6 9
12029 1866 2
2935 14428 3
11677 2451 1
4140 240 10
545 2395 8
3307 4132 2
744 14541 1
10883 12340 10
5255 2193 1
159 10394 7
11239 7424 3
6820 1711 3
13902 13389 4
8732 8881 4
13553 9426 1
5310 4085 3
14873 11181 4
1275 7065 4
3084 12320 9
8604 3831 4
5482 6422 10
4226 4594 3
2398 3497 2
3021 3581 5
10236 8487 1
11198 13797 9
9940 5023 10
8224 6298 7
10199 735 9
14368 9339 2
5283 6174 6
3622 10400 1
10024 12799 10
6168 7172 3
11192 8761 10
1995 4959 10
11883 6252 3
9304 14476 3
5143 1027 8
4653 395 8
14347 5678 2
462 652 4
6172 2029 5
13083 8197 10
8576 10741 1
12555 12736 2
6684 971 4
12188 1628 2
8991 13123 10
6528 2776 7
4757 8475 8
9160 8938 2
8964 6462 1
4270 4546 10
6749 13122 2
9341 2029 10
8245 66 4
7048 12254 2
3032 6245 7
8691 4126 3
12449 8883 1
13238 3044 9
14680 3360 1
3150 7630 9
6170 14380 3
11283 73 3
14132 8318 9
9305 6719 5
12458 9751 3
13734 9794 9
9139 7243 2
13019 5482 8
2189 5162 8
12821 14664 1
13000 12186 3
2652 8469 6
686 7602 5
13786 8259 4
9141 12070 7
8445 2156 1
5523 2647 6
2836 666 10
3194 9207 4
13263 7029 9
963 11381 5
9395 14033 5
9253 6072 9
2429 11210 10
2324 11703 2
11970 5148 9
1410 10671 6
10797 13508 5
10667 8054 2
7050 6317 1
3098 7281 2
2685 8028 8
4389 2281 2
11399 4710 2
3020 7034 6
6712 4004 6
12560 11766 8
12407 7564 8
12921 9583 2
7643 1633 9
745 11084 2
5229 13769 1
8746 9510 2
1039 5909 5
4542 8929 9
4749 6993 6
10105 4553 2
2484 1961 8
8371 14882 1
13664 13877 5
10274 14623 9
14166 4852 10
2438 4950 10
1639 12341 1
3255 1883 10
5554 6633 6
3209 1738 9
3982 4222 2
3672 3945 7
12944 8961 6
8850 4235 9
840 9753 3
6599 12191 5
6868 5183 6
4398 8438 2
2210 13992 5
7015 8553 5
7725 3888 9
10397 7560 4
10655 5504 7
9790 14355 2
14901 195 6
1215 13147 7
7480 5015 10
2437 766 9
5630 2976 3
9104 1343 9
12020 9068 7
4158 10817 9
6593 12824 5
2989 7615 2
9973 13868 10
5358 83 7
4286 13915 4
8398 7705 10
5948 13335 8
2490 13792 1
5290 10812 2
5626 14971 1
11226 12916 6
7331 906 3
9142 10879 1
8853 7589 6
359 3227 2
3233 11625 9
13224 8925 4
11192 2768 6
1854 8058 1
1585 5037 4
3486 1263 10
9563 8594 8
8255 9089 9
5815 2942 8
1162 9654 8
4073 4239 5
6041 2463 1
12697 5007 1
3144 6862 9
4404 14799 6
11987 3285 2
2487 4200 6
244 12455 7
233 9622 2
14162 10785 6
7671 6210 5
12806 3604 10
3218 1301 8
11398 4445 10
3988 8850 9
10264 12189 7
9155 14676 9
7992 6273 5
7271 12858 9
9492 12020 6
6367 11044 7
13833 8850 1
8762 12068 4
51 14818 1
6850 3806 1
4801 5422 1
12389 5929 9
9177 13922 4
9773 6193 2
11344 7037 5
8699 4756 9
12265 3589 9
10787 3703 9
1962 3755 9
12583 1957 5
8405 13110 10
1417 1851 9
9106 11029 3
14419 12154 8
8943 8498 5
487 2198 1
3075 5815 2
5865 7955 6
12075 1269 3
9455 13852 2
10641 7258 3
2250 8675 4
6141 9133 5
8953 14905 10
9311 8848 10
8057 687 10
11560 10114 6
3651 7331 3
5798 4406 2
11700 5213 5
2264 854 5
14586 3105 2
5111 598 8
6666 9551 3
11727 10214 3
1638 9624 2
8748 6184 6
13025 1187 7
10257 6986 5
8758 10038 8
12464 12302 2
14780 3240 9
10772 8352 7
7249 6370 1
9983 9449 7
12917 11087 1
1538 11187 5
273 9212 5
12691 4469 1
5867 4580 1
12904 2044 6
12147 8177 6
5848 3949 10
146 2550 10
3996 3885 1
765 1802 1
805 3340 8
13382 9965 1
12146 14008 10
9248 4875 10
1388 9131 7
12183 6278 4
2571 3478 5
1310 3625 5
12772 13973 2
3682 14738 4
3384 6896 6
7922 5278 3
6672 8776 1
1243 3024 6
395 10764 9
7943 14300 7
8668 1871 8
13342 3181 3
11918 953 8
14379 10988 9
9994 5724 5
8949 13646 5
9221 11670 3
14853 4266 7
10360 11013 3
14998 3956 3
10914 12624 4
8013 2318 8
2385 5588 1
8435 4967 1
14223 14961 8
3259 262 4
12573 9483 7
7015 9336 3
10833 4696 8
10415 4694 4
650 6960 10
1403 14974 10
11690 8711 8
14283 2146 7
4215 7721 8
14872 10980 10
528 14905 5
12854 6920 1
5798 9105 9
9755 10873 5
9020 11523 5
12261 4278 1
2820 969 3
5319 6604 1
12785 10819 3
11564 2044 3
4253 2572 9
4129 6778 1
6989 3928 7
12249 13683 2
7203 14055 5
9117 2668 3
8710 11840 4
10662 2159 8
6112 14944 10
636 11508 4
14789 7113 6
5199 11242 6
2529 9583 4
317 6832 9
330 5387 4
5514 5856 4
6329 14566 4
14464 10228 3
7852 7693 9
9763 8329 9
7366 14470 4
13893 4669 8
12198 13551 3
5783 5220 7
13051 5551 4
10726 2417 10
11069 98 7
8252 14563 7
13946 7415 10
10936 2178 2
10786 896 2
9101 6141 4
3658 3339 7
14150 9122 7
7826 13525 10
6889 9251 8
3160 5320 6
7646 4924 9
5065 10222 6
3824 12510 6
8617 8296 2
6529 2397 3
6814 12407 4
5650 11557 8
9706 10735 3
10666 8976 4
5395 12136 6
222 11135 2
3261 1200 4
11418 11376 4
6754 4994 2
9337 2875 1
3062 9689 8
6477 6691 7
4015 1397 2
6429 3415 10
11743 162 7
5080 385 4
3342 9998 4
11825 6416 2
9171 4522 6
6164 13860 3
11907 1922 4
56 8399 5
14763 3766 5
1556 10196 2
3678 13291 5
11584 3371 2
6977 6713 10
9922 9891 6
9243 10414 9
4911 7930 1
9805 4837 5
9389 4894 6
7015 11009 3
12391 3917 1
6183 7595 2
6489 10531 3
7180 8860 9
9221 3782 2
2678 4378 6
9306 9289 6
12498 10446 6
2612 4835 10
7478 3203 1
7462 594 8
2642 6777 6
2465 4618 7
14307 3150 8
567 12371 2
11718 50 10
9635 708 1
483 13207 8
11168 7171 5
3099 6001 8
12391 13463 3
4248 7457 2
1405 9922 3
9094 582 3
4291 1149 7
974 4220 9
10684 13855 7
12386 5690 6
3183 1858 8
11520 11309 1
1707 8700 7
13841 4301 4
9105 5706 9
8987 14800 1
3371 10443 2
10127 11418 4
8285 13454 2
13504 10840 2
1929 5376 3
3878 1896 2
3181 9955 5
947 8797 6
6170 9254 4
4020 3241 7
2452 12964 2
8386 8092 2
3539 7729 6
3900 6233 9
1304 14515 7
566 9745 3
2489 12926 10
13113 13873 7
4390 11396 3
7726 416 4
10862 9221 1
793 2607 3
14847 6146 4
12354 1399 10
5702 2703 7
2130 9621 2
454 3462 9
8734 7928 4
2162 12318 10
4845 5044 9
2120 7258 2
12360 14404 9
7044 14251 7
9458 11605 6
9457 8660 1
6675 2142 4
7286 2597 7
12176 11331 5
940 13493 5
7451 9690 2
5731 11811 2
13232 9171 6
14692 1216 9
7299 2026 7
7656 2835 7
10717 9510 9
6102 1796 8
4950 5325 9
11726 6265 5
821 5068 5
7664 10800 8
6765 384 2
11623 77 8
731 7376 6
7797 32 1
14875 2101 1
2744 8204 9
5913 4506 4
14062 1233 1
3408 2054 10
2444 1070 10
13292 7835 4
9663 4458 3
13602 11542 9
4567 4339 2
4719 4215 5
8029 13311 1
10839 4224 8
3975 9638 1
3375 13046 7
7844 6843 9
14465 11487 6
6471 12502 5
13553 11104 7
4364 7023 8
10207 11742 3
3151 11123 6
2004 13314 1
14011 2289 1
3603 12017 8
1601 4861 3
669 10679 10
13924 8502 2
7990 13407 8
13598 2771 1
8546 12978 5
14060 7482 10
9238 9486 6
2288 14849 6
11328 3452 3
9767 11405 6
49 3426 7
8170 8702 9
7441 1693 7
9168 6643 10
9270 6541 9
12466 11954 3
3137 6192 9
7123 8480 8
13398 11160 2
8042 12280 9
13899 3681 5
436 11852 7
10474 4293 2
10272 4814 6
4194 5436 9
11094 9255 3
10476 12392 5
4344 4515 7
4413 9265 8
14286 8659 8
5564 7559 9
6620 7995 3
1378 9821 7
12830 11446 3
7277 640 9
8265 11734 4
12560 13562 7
1694 9258 4
5661 5023 2
12140 4309 1
899 1225 10
8339 7845 7
12632 9223 9
6218 13405 7
2322 5682 7
12510 5300 3
8306 2860 7
1494 10906 5
14197 1567 8
12518 5059 9
10851 5958 4
10390 14298 9
629 11930 4
9337 9500 10
5843 11822 2
9341 684 4
925 8990 6
6071 10484 3
11827 9682 2
1254 13552 2
1342 755 10
2655 2498 10
3165 3127 2
12898 12464 2
6037 9659 6
11211 10352 1
13036 2629 1
2722 52 6
9666 11879 10
3177 4485 4
1748 5827 10
12630 14834 8
14161 9351 7
12623 13601 3
5584 10991 2
1720 13554 6
4892 11590 5
10702 5664 7
3349 330 6
12030 9860 1
10616 11608 10
3605 590 6
5444 14752 7
10410 12375 8
4192 9311 1
13985 2383 5
10482 7275 6
9608 2978 10
2434 12679 3
13491 9710 3
14033 11678 3
11754 283 6
661 12079 8
7567 13841 5
4426 9385 6
12277 14722 10
10033 10204 7
13028 4812 7
13040 13598 7
4734 3441 9
14936 8826 7
13098 5580 2
9555 6241 3
14412 5160 6
14348 938 1
8596 4567 5
5227 14601 1
9133 3981 5
7370 8373 3
3286 13107 6
6616 13043 2
272 2494 4
6915 12049 5
10637 2814 7
4552 8514 7
14204 2110 5
8578 7337 8
4508 1471 1
11602 193 5
8646 9831 2
9131 1447 8
3442 1719 4
9685 8634 5
13521 10623 1
13869 175 6
155 14379 6
12361 14309 6
520 3817 9
7661 6771 2
8175 417 3
13148 900 10
7517 10694 1
4380 5379 7
10997 10252 10
5427 473 7
8372 628 6
4780 4342 7
14877 4862 4
11445 3875 7
8206 3402 6
6150 1551 6
5541 420 10
6651 11153 1
14099 7150 3
10818 3929 6
14064 3654 6
8041 14786 8
1327 14663 3
4782 11108 8
8 10666 3
2003 1816 6
11250 7357 6
9839 5360 9
5159 4459 1
2083 6629 3
14480 12045 7
3857 5086 3
12577 12765 8
11159 2547 6
4968 8907 2
2180 2262 10
7295 13512 9
4183 8351 9
12223 4862 10
12414 6945 9
14238 12777 4
4716 1634 2
3628 14211 7
8555 1722 6
942 6691 5
3995 223 7
8864 7519 9
12442 11702 2
12732 8925 6
2481 12691 3
5211 3281 10
4986 7997 6
9847 2977 8
3825 11532 10
350 3826 3
12134 7821 7
2532 8037 8
6442 5479 2
3703 9563 9
3530 3396 1
10302 8607 4
6203 13593 2
3738 14792 9
485 3617 4
5307 3967 10
1819 7453 2
4907 9985 9
514 7779 1
14175 2834 6
13114 6364 3
1096 1666 2
7359 7869 8
12972 2960 10
211 9797 10
5334 104 9
14283 8276 3
7406 13183 10
8567 5050 10
207 10577 4
14114 43 1
10066 1139 9
12330 14851 1
13187 12823 1
5188 4386 8
807 9720 5
6746 356 1
11490 7762 6
2571 7681 8
10080 14240 6
11776 13355 1
11188 14773 1
12266 12103 4
12566 1642 9
826 13183 6
5236 13990 8
9750 12088 4
13892 8578 9
7569 11150 10
6297 12582 1
6954 710 6
7654 3250 1
846 517 5
8889 4435 9
12460 11614 2
5417 1850 5
8094 2952 3
11128 1844 4
13276 9413 6
8105 7062 10
8527 14016 3
7304 6671 3
5855 7517 2
1509 7759 8
11509 11571 2
13341 1988 2
5515 10082 6
1129 6210 10
5322 10838 5
3369 10296 8
13999 3823 4
8043 11128 7
13985 8335 7
11797 9844 8
14044 12705 9
4257 11046 7
4968 1561 1
14983 9043 4
3194 14365 2
818 9087 10
11857 8086 6
6913 7481 6
8639 6466 1
587 9615 7
294 11 2
11572 4268 9
1190 588 2
7243 6923 5
4506 10117 3
3959 2288 10
13709 14145 8
3634 12410 9
11039 6050 7
11779 6637 3
5067 6932 4
4708 9856 5
396 2399 3
10350 9642 7
14346 14148 6
2708 9459 4
6509 8168 2
9748 3154 2
14116 5545 4
7655 2324 2
4457 7391 6
7622 3452 4
56 10200 3
8079 5550 7
14377 4897 7
792 13957 7
4496 5467 7
5049 6567 2
3012 12036 7
7026 4691 4
9029 500 7
2964 14474 1
4459 14531 2
8354 13962 2
13242 13339 1
2279 5483 9
7127 1331 8
5143 6380 7
12666 9393 3
10735 1419 4
2480 1800 4
7968 11116 9
1909 575 2
6050 8929 6
7093 7172 7
4386 803 10
636 7930 2
8705 4425 4
8341 8444 9
5014 10531 10
12729 4363 10
14593 12331 6
7283 5592 2
5856 2994 3
3391 1440 7
11969 5826 10
4678 6462 2
5071 6519 10
11845 14860 6
4363 4874 9
4653 8956 2
6742 8549 5
11300 7184 8
10081 4392 4
495 14135 4
13082 11104 2
2823 782 6
6847 12206 5
6648 9051 6
14893 4766 2
10021 771 8
9512 13866 9
4038 10166 5
4157 11599 7
7271 12094 2
3176 1528 6
11260 10704 1
10805 2551 7
8222 9199 10
5499 444 6
7650 1817 10
10110 2681 6
6118 6719 2
7015 10877 3
5951 9500 7
10375 4028 8
10902 288 2
12212 2446 3
10728 2020 4
999 7519 10
4685 169 7
494 1631 8
1521 14102 9
6362 6117 6
5506 3420 8
10392 13795 7
8159 9698 7
7982 13262 5
10356 343 5
6929 1342 4
1650 6027 6
6836 12873 7
6055 14394 9
11994 12108 6
5161 2614 7
7829 4359 4
5877 3870 4
4213 11853 7
2700 13561 10
11854 11843 2
4880 13493 2
13075 11682 7
7901 2737 4
1830 14731 4
8227 11245 1
3045 4074 10
11659 9951 2
12674 5516 7
5600 8216 9
5221 11423 2
6185 1303 5
4528 14378 9
7096 7279 7
9059 461 10
14483 8689 5
5225 3086 1
8974 6097 2
14297 3772 1
1474 724 7
8564 5946 10
6145 3483 5
8571 14363 3
7680 6459 5
878 6871 6
8807 6354 7
4334 11579 6
3934 11905 3
4838 2554 5
11258 10380 2
2246 3944 8
4658 1441 3
8372 10013 6
11465 9045 7
4541 9923 8
6726 10082 4
305 14416 5
11970 9703 10
6084 14541 7
12619 2151 7
11230 4397 2
7139 9055 3
12883 8780 8
2990 11597 3
14556 1138 8
2994 14216 1
4137 14521 9
8212 2843 4
543 8928 7
10429 12899 8
696 481 8
1259 13972 5
11911 11855 5
281 14845 2
6343 5753 10
5033 8747 7
7453 4237 10
6993 3801 6
7589 4344 6
7725 6126 5
10013 13174 8
14402 5785 10
12846 2696 7
11423 9329 4
244 673 7
11556 5706 7
7084 4511 6
8485 2856 7
12730 10445 3
2255 3171 1
11031 4536 5
11640 3938 2
11221 8136 9
7657 4559 8
1642 4804 3
1381 7712 1
9867 14796 4
5294 8281 1
13170 12364 8
8094 5971 1
9145 2003 7
14721 4995 7
11083 1217 4
1493 8874 3
1232 1869 9
7997 3250 1
11819 4469 9
5153 9763 1
7695 14285 7
5682 13731 8
13193 14228 1
1591 5302 7
8928 1385 6
753 9230 2
5785 1814 1
13326 9811 1
7226 12983 10
7275 3136 5
6957 10831 2
4003 7865 4
7020 12410 2
3393 14002 4
4761 14282 1
7346 6387 3
1509 12172 8
6190 1850 1
5472 9077 4
2872 7704 2
7738 6013 3
11890 1368 1
14773 14740 1
8236 3133 5
650 14246 9
800 12944 6
1533 14454 1
10432 5644 1
14142 11116 10
7188 5340 4
3369 4431 9
1734 1321 7
7964 7446 8
2956 682 3
11951 1332 2
2931 8485 6
8947 1370 10
3487 11802 6
6229 2296 5
3049 9484 7
13924 4206 8
813 5940 9
10421 5256 7
4770 8212 10
2253 11515 4
11686 5799 1
12711 14746 1
4543 9585 5
8370 814 2
8314 10215 8
4951 9140 6
6018 1305 6
14759 11726 4
945 1497 9
9166 10102 4
10072 13140 3
4462 10851 1
6575 6746 8
5489 117 5
13052 8431 10
6452 4734 10
4057 2105 7
13955 1864 4
14108 9161 3
13826 9680 7
1412 4752 7
9796 566 10
2927 13493 7
11994 3983 4
4580 8387 7
1030 6191 2
12971 10249 7
11218 9204 3
6191 14664 6
365 4843 6
4641 6255 10
13409 1051 9
3028 10330 2
14394 13677 7
2229 3257 5
4848 4287 6
5849 8611 7
307 4829 3
2981 2372 8
14816 2737 3
12684 13730 8
6655 12139 1
1193 6519 4
9225 12266 1
12591 14495 10
697 4343 10
9995 1544 1
14541 8203 10
10996 2536 2
7115 8705 1
8077 6389 1
6646 4396 2
6266 5590 1
7569 6167 7
13901 10110 5
8491 10808 10
13720 12155 7
12560 3048 10
7581 14044 9
13622 6159 4
5104 5588 5
3964 12234 1
12667 3501 1
12889 2422 8
10378 1324 1
7362 1167 9
6393 14887 6
6969 3799 4
7101 11380 1
9769 10002 2
6142 106 1
256 10422 7
13766 14441 8
9219 12330 3
10838 7708 9
7568 6422 6
6458 4168 3
2503 2489 4
7949 9590 4
3791 10711 8
12144 1853 4
4734 8461 8
911 13580 1
6940 14151 1
6744 9989 2
7872 8910 6
10167 368 6
3701 9224 6
1034 8525 6
9747 12316 8
4814 9460 3
6339 5547 7
9638 12810 7
12378 11102 10
3801 2847 9
2932 10719 9
6189 12239 10
13615 940 4
8530 8327 9
4387 9426 7
4604 14241 7
4379 11932 6
12615 6571 8
10783 10301 1
8102 14102 10
6762 8386 1
14333 5928 10
7272 4543 3
787 4425 2
11475 8812 8
