10000 50000
4183 7569 4
8569 6703 6
8887 1085 8
6107 4897 9
7135 1622 5
3022 8780 8
9075 609 3
8818 8137 5
7892 7038 5
5478 2983 3
79 3518 2
3153 8439 7
4460 7326 3
2379 9785 10
9027 6920 4
5101 6295 5
3860 5370 4
7535 540 1
7069 4784 1
4375 263 6
6057 6694 7
1660 9847 6
3967 659 3
3711 3039 10
8352 8418 1
4616 3520 6
6012 3732 8
1665 1267 10
1807 4688 5
5339 9064 8
8207 1473 2
4593 3134 2
9418 7101 3
7922 812 4
6212 9164 3
1422 132 5
9279 6144 7
8858 4161 7
8977 5968 5
3881 7660 9
5400 5867 5
3614 460 9
8027 6230 2
3099 4153 6
3915 6717 2
6797 8139 5
5903 3770 1
2389 2628 3
6495 7957 3
1642 8191 3
5852 3591 2
1536 3557 4
6706 1584 5
8977 1036 10
8412 4951 7
3364 8100 8
4800 4003 8
2380 2744 8
4122 5592 5
4537 7234 6
2611 3086 10
6553 4623 7
3658 1329 4
642 6659 2
4483 5071 5
5041 4787 7
3738 9587 10
2557 8320 6
4004 8794 8
9761 3331 2
3708 2295 9
7599 8848 4
5048 8858 5
433 5853 4
6854 336 6
930 5378 5
3106 5468 5
5637 8026 5
912 8382 9
1780 4495 3
6233 8204 8
3773 2155 8
5936 7203 8
2133 7636 1
8636 842 8
6563 1772 8
9278 4878 6
7932 6867 2
1258 7780 5
3378 5912 2
8830 8497 6
2929 2271 2
2228 4559 7
6738 6692 4
748 5329 8
5095 8244 1
7524 7522 1
9070 1806 9
4993 3064 1
9299 6443 3
8101 1625 2
1458 907 3
619 9487 5
9688 6225 7
6393 6974 8
3940 8421 3
3260 5946 7
163 1368 4
7581 6361 8
9131 5661 3
2945 3762 9
5256 5220 8
6191 2192 5
1685 8232 3
223 4625 7
443 8565 10
2555 8178 8
4893 8341 6
2686 5922 10
9896 1405 1
3548 702 5
5178 2310 7
4067 8501 1
6092 6538 3
7046 6762 8
8622 7205 4
1323 6112 4
9971 7357 5
6338 44 9
5419 6292 4
161 6192 8
8665 7723 8
5094 1790 2
3714 4234 10
6919 1280 4
8396 6254 1
4791 7578 5
9364 3901 3
2278 6591 9
7466 2011 3
411 2172 5
410 7190 8
6368 8636 1
3531 2350 5
7232 5621 6
4048 4018 2
8068 5161 2
905 878 3
1099 9508 7
7689 6975 10
571 3738 4
9645 4149 4
2795 6869 2
4087 400 5
3261 3984 6
68 8032 4
3130 2453 8
121 3358 6
7366 809 4
1202 8498 1
9753 9069 2
476 5066 1
4742 4213 2
7643 8300 4
9247 7914 8
6473 4334 1
4068 7464 4
6825 3938 4
460 7656 3
9956 5210 3
6426 4963 4
2987 5439 2
49 181 6
3980 7825 8
1015 3424 4
5683 9897 9
8383 3966 5
9888 791 5
1103 7604 1
6775 7560 1
3649 3986 4
9592 3326 6
6953 3375 9
4880 3708 4
1108 4723 1
7953 6758 8
2781 1493 4
7778 1381 8
6712 2484 4
3303 5611 6
1455 9260 4
4571 5204 10
3126 2158 8
8214 7038 6
7480 4498 1
170 2452 10
9109 1585 3
2015 9363 7
5712 2428 3
9717 5731 7
1282 3538 9
3185 8109 4
8415 7587 4
3372 5802 2
8389 9634 3
4481 6156 7
7332 5265 4
5325 7280 8
7403 9344 8
8317 5413 1
4843 6695 9
6982 9881 9
4325 4648 6
178 4372 10
9421 9113 6
9515 3594 4
2061 927 2
2545 2604 4
8744 6359 9
7371 4676 4
4433 9520 10
8681 2854 3
7391 3531 1
3689 61 5
2140 5834 8
226 5350 2
7171 3763 1
9382 6308 5
5226 1404 4
6766 5127 1
3719 9560 3
3720 4594 7
3602 1985 10
4484 5674 1
9738 4167 5
4105 745 5
2067 7916 1
3659 3651 9
1504 8877 6
2059 1995 3
7291 5714 6
2043 5787 10
6001 9389 5
3490 3874 2
7392 3612 1
7129 4070 6
2215 2489 4
1065 6148 5
6224 7652 2
5491 6064 7
3533 3355 4
3840 5399 1
2389 7752 2
9276 7595 8
1837 4987 3
1269 2116 3
5094 4332 2
3187 5397 2
4932 7973 7
1905 3464 1
874 3350 6
5557 7190 7
2379 5932 2
4942 5208 7
1380 3397 6
4134 4666 5
4606 9760 9
3919 9299 8
5732 583 4
5198 2489 10
728 3363 10
5966 5272 3
2954 4003 5
7695 8945 5
6383 6677 2
59 7163 8
8555 8121 10
1383 8392 1
5960 4125 5
4863 9323 4
3583 6404 9
2004 8722 1
3968 1676 4
1864 5724 1
4968 2107 1
1469 2166 6
8988 721 8
6267 8456 10
9198 769 5
2712 1984 1
5067 5567 7
785 3924 9
1775 4244 7
3120 6109 1
9762 1077 9
9434 2547 7
6270 7887 1
1227 4155 9
4576 9705 8
8403 2417 3
7905 3836 2
3811 4621 6
4791 2748 3
3799 5868 2
8532 1982 9
9020 7769 8
4378 4039 6
6810 1618 3
7699 2546 8
5708 7301 7
9350 5206 3
1264 9017 4
7101 160 2
7183 3960 2
3374 2492 4
6995 7864 5
9514 8594 4
3569 1757 4
4483 5808 1
8750 1516 2
8138 7219 9
5010 8483 8
2855 5584 1
7096 2768 3
9909 2494 5
4705 9489 1
7269 9004 7
225 8925 4
4798 9761 2
1918 4863 9
2692 3002 10
8672 4364 3
21 7220 9
1531 668 7
9705 578 4
371 1635 5
8901 8904 1
8730 9129 9
3963 3928 10
5005 2198 3
3915 1242 7
44 9914 2
1008 6288 2
7556 4171 2
3225 3877 2
1388 4248 7
5392 3150 2
4753 1880 1
9391 2195 1
142 3552 10
5756 3819 2
4373 215 9
7354 1223 7
3907 8780 8
1128 8357 5
1632 6097 4
7418 1489 6
2109 2594 8
2282 8337 5
6382 4831 8
9033 588 7
6575 4961 3
6735 8667 6
6831 2574 8
7450 54 7
1947 1686 4
692 9105 6
2587 7566 2
9066 9848 2
7740 2583 3
6319 1616 1
2366 4543 4
8628 1278 1
2465 4461 5
1435 8264 2
8761 211 10
8537 903 5
9802 9842 4
13 5260 2
4914 9352 7
999 5672 4
1319 8038 9
9305 3018 10
9605 1835 3
8832 3270 7
8113 8384 10
5432 6921 5
8209 6723 9
8552 3088 9
5095 4355 2
574 1706 4
7669 3025 4
9307 8682 2
8576 8288 7
5011 7120 8
3357 1585 4
4619 3369 5
6783 1578 10
5142 6482 10
8760 7930 7
8083 8504 3
6726 6173 1
9759 1832 3
2162 6761 1
49 1772 3
7558 5129 8
3451 9748 10
2617 2884 10
4858 8026 3
187 3138 5
2576 1222 1
318 4300 6
7438 412 8
3241 2574 9
3683 8975 1
1246 2885 3
6745 2688 3
1966 5305 7
8766 6515 3
8400 3055 4
5964 5631 6
4736 5949 8
9681 3388 10
6458 2981 7
6349 3016 4
8011 614 10
4803 3712 8
7696 5678 6
9824 4444 1
3627 2844 6
3272 5160 9
7787 9896 9
9306 9577 9
4886 2388 2
5744 5089 8
5577 3100 3
8296 7904 5
56 1952 3
3473 1776 10
3405 1755 4
6393 5027 5
5011 9166 3
9579 8473 1
3887 9711 1
7528 5455 10
538 7384 10
7810 5681 6
5146 2089 10
8160 5562 7
5619 8967 2
5923 5360 2
7739 6724 8
9451 6303 3
7093 6543 4
3475 423 9
8594 961 4
3166 8771 7
1993 269 8
2773 8430 2
5329 4049 1
5992 6324 4
8035 415 8
2893 6219 1
2575 3312 4
8321 3140 10
3169 1734 1
1754 1252 5
2372 9598 4
5079 2371 4
6052 4052 4
5993 6396 10
7646 4432 6
6023 3677 5
7055 2604 9
4631 925 9
2630 447 6
1590 2201 8
5674 926 6
6380 2357 9
9163 8410 1
2348 4403 8
1858 8401 2
1783 776 9
4279 7831 3
87 8814 9
9036 1444 6
6071 9387 9
710 1413 5
4948 7793 3
1556 6957 5
8569 5657 10
1978 7515 1
9819 5650 7
1337 6281 10
5459 6369 5
6859 1757 1
2354 4180 8
2755 1242 4
7729 6190 7
1413 4099 6
9859 9020 4
2708 998 1
3958 7169 4
2336 8506 5
8546 317 4
9922 7177 3
2742 5883 3
1302 8638 6
1275 6368 8
5393 4133 9
6469 3993 1
9554 6701 9
6506 7012 8
9109 5700 6
4346 598 4
5951 520 3
9314 9615 6
3208 917 5
8345 8544 5
6025 3937 8
7803 6758 3
4954 6312 7
9454 9171 1
1124 4632 1
1299 8978 10
8144 1282 2
2166 596 7
2072 156 6
616 8502 10
8232 4527 8
9981 8682 6
5724 9988 1
872 5795 4
3032 6919 6
7244 4570 7
2055 2715 9
7387 4881 7
2333 3305 3
4549 273 7
5308 8505 6
6357 8487 1
7813 563 1
8285 1435 6
7928 819 7
2203 4415 8
8161 6471 5
9049 3858 8
6885 2543 4
1230 7092 7
4076 8753 5
4154 1462 2
2914 9275 7
8014 3912 4
8910 1840 3
9428 396 10
8165 8557 1
5969 7607 9
1359 844 3
3702 8426 7
6318 2503 2
144 3009 5
6105 5923 2
8981 3937 5
5996 9199 7
3830 8628 3
6080 3145 3
4800 5467 2
7379 6826 8
8853 528 5
7419 3198 10
7443 9695 9
2577 5800 2
3338 1134 1
4364 7130 3
7231 961 3
6845 7041 8
5017 1841 7
3500 5572 3
2828 4425 3
582 8197 4
7191 5640 9
6809 4569 1
8702 7907 7
884 8624 8
2266 2207 1
8628 9052 4
4488 422 5
5814 274 10
319 3102 5
1703 36 4
2638 7227 4
6916 388 5
9699 5442 5
3615 6327 9
1014 8593 6
9374 3574 10
1127 8062 4
1074 3876 1
6593 547 3
2889 2251 10
3735 4889 9
3868 8158 8
1275 7857 2
6589 7824 9
527 8839 3
3024 4565 7
925 2045 1
5601 3119 9
551 6064 7
8603 5305 8
3044 9040 9
4713 9261 7
3122 536 6
6973 7125 3
7152 7652 4
2276 7028 9
974 7953 4
7734 3554 5
1074 4105 1
8610 9061 7
4749 2105 7
5778 3170 10
1316 6292 6
1064 9618 1
8636 3122 5
1399 1750 3
5079 2724 9
4453 6810 5
9649 7884 1
910 2847 2
7476 7596 9
9434 3374 10
654 1043 4
2409 2107 2
7642 7095 4
6878 8494 6
3143 9925 10
7361 4378 2
1485 380 9
6067 1290 6
9710 5118 2
5459 904 9
4378 1558 4
2293 320 1
3475 4314 8
4130 1192 2
6536 4335 7
8017 8048 8
2661 5886 10
5189 1953 2
6916 1664 2
6239 7123 6
5289 7853 7
5382 6498 9
3934 9973 3
9581 456 7
74 3344 5
493 1361 3
1642 374 9
3171 5563 3
2342 8831 9
2983 5071 4
880 360 9
336 2095 7
6464 6029 3
3258 1963 9
1245 2037 3
9919 2530 6
6641 524 1
5602 3695 6
6516 2389 8
9094 1724 1
1499 2605 3
1757 9293 8
8513 2110 10
1595 5368 3
1485 6613 10
8367 2884 3
9315 5878 9
4285 1480 5
1170 7996 6
3239 3442 3
379 4941 8
4232 3050 3
179 1563 3
4860 9511 4
5152 7348 9
3834 5716 4
1398 1383 4
9486 5668 4
7622 3190 2
8148 6430 6
6750 6809 9
4309 7393 9
7513 7573 4
2828 8785 7
3511 3938 6
3511 4124 4
6396 5522 7
5159 1360 5
5402 8983 5
6345 3483 7
7082 6585 7
2760 894 10
1488 4759 5
4484 7587 3
6990 7450 1
6845 962 5
8768 7358 9
2074 2518 9
7400 4272 4
5917 6970 7
7215 4052 2
5323 6813 8
4473 4653 8
3899 9137 7
2111 6128 8
613 9325 10
3239 8094 10
7739 6520 8
3600 273 3
8443 2542 3
3122 9757 5
8033 5081 10
6543 5906 6
9812 6157 5
668 4621 3
5327 1586 1
4596 4826 7
7576 2565 9
9425 6165 2
5547 961 6
4991 4083 6
8488 8468 7
8797 1363 5
6464 1175 2
3269 8196 5
2553 3523 2
1163 4472 8
4219 2048 5
6500 7825 3
9053 9725 4
4149 4716 7
5354 3204 7
7992 8354 1
6536 4818 6
7589 4439 4
3264 6993 8
525 4508 10
2612 5080 10
9968 1580 7
3490 633 2
7973 4782 9
2891 6488 3
6278 4480 9
7380 1016 8
3305 8606 7
3779 8222 2
4128 8747 1
2597 7711 1
5818 7679 1
6864 7522 4
7636 1847 9
3124 4739 7
8168 7369 10
1567 4749 8
6136 4406 6
5144 4537 8
1146 8665 5
1656 7614 6
7246 3432 8
768 6649 10
4923 4285 7
3861 3761 6
5640 8281 7
8251 6200 8
1878 2336 5
464 7481 2
7271 4979 10
9178 6635 4
2443 233 9
9740 7353 8
911 2276 5
7578 2490 8
5335 8130 9
462 6381 10
6689 4611 8
3675 5075 1
5199 8699 10
5388 7877 7
9543 6672 10
7131 2765 5
7720 3676 2
2594 1254 2
3933 2942 4
3554 3404 7
3023 6445 8
7532 6473 4
9523 1672 5
2844 3412 2
2801 2955 4
9342 6439 1
3237 4159 8
9408 3106 4
4421 7039 6
7564 593 2
3440 9968 10
3927 3853 3
5842 3376 7
6456 2572 9
4947 5373 6
6463 4716 5
743 7953 7
5052 3713 5
616 8134 6
5473 2050 2
3735 5490 10
4794 5769 5
8678 1612 3
4234 4420 6
9554 5720 9
4181 8535 7
5248 5630 10
474 683 5
5158 7651 9
9585 3124 1
4606 6859 3
5948 1653 3
1142 6683 7
6065 917 7
3560 6823 7
2780 1005 2
6717 6253 3
4958 6727 8
6913 8237 9
3353 4174 3
1844 8781 3
2176 4729 8
4630 2223 2
8696 8288 1
7183 8200 5
7741 7333 2
483 4050 5
5207 5360 4
614 2273 3
3672 1979 7
6206 3823 8
9248 2351 9
6648 3334 3
731 2030 1
5731 5565 4
3907 3307 7
3088 142 9
8522 1701 9
3387 2315 5
6489 2339 4
3766 8545 9
6175 4146 2
3314 794 6
2676 7877 7
6678 9960 2
5233 3868 1
4769 3308 5
1059 8183 6
2710 1570 1
6634 8060 10
2537 8178 8
8615 4353 4
3396 7667 10
1512 6695 7
8010 3374 7
73 8607 7
5444 9729 6
7308 7140 9
874 9850 9
3106 6484 1
7678 5373 1
795 340 5
8058 89 4
2467 1601 10
4753 5963 6
3351 6036 5
5818 7832 6
1593 1493 7
1903 8719 7
3783 1825 4
76 9503 7
4546 298 8
9722 4708 7
2566 7175 10
8457 8280 5
4074 1632 3
8298 3802 6
4956 5395 1
2402 3650 10
6050 7433 5
6183 7509 1
8042 2056 1
241 1778 10
2529 696 7
2770 5505 8
8974 9579 2
7566 4230 4
343 9186 1
4613 7940 1
7602 3990 6
8769 174 6
5791 4568 4
3111 4809 4
5140 7338 1
697 108 8
886 5434 8
2707 3000 10
4682 9696 8
2052 4309 8
9424 8264 8
4229 3385 4
2896 9176 2
3619 2287 1
2473 7428 1
8375 4477 9
9782 5363 3
7121 4422 6
8690 9104 2
5797 7508 3
7196 6932 7
6234 7513 2
1797 410 8
8281 4029 6
9573 2854 6
8204 7581 3
3294 7364 8
3819 837 10
7344 9528 6
6917 1677 4
799 8874 6
2946 1460 9
4829 9609 9
5889 7890 1
9236 7464 7
11 2020 9
1615 5314 5
4934 5485 2
6323 2829 2
3168 9746 10
7521 6898 6
5158 6196 6
308 1025 5
5869 6914 8
5459 2502 4
607 2513 4
6985 480 10
7079 5414 6
4363 1737 7
1174 1257 6
9663 5130 4
9730 288 10
4905 597 7
6042 2818 4
1421 8277 6
4264 5236 10
5479 2222 2
8360 5653 7
375 16 6
7924 1191 4
5219 7206 6
9412 6937 7
6153 8194 6
3919 588 4
4952 2009 1
8488 2625 9
889 8104 1
3770 6465 7
8418 3192 3
4804 1116 6
8799 2687 5
7924 2099 4
3690 8252 10
6405 8524 9
1938 3476 10
2100 8316 8
7499 9205 4
1471 9328 1
1097 7746 6
7092 2550 2
629 1349 2
1373 5626 1
1758 5668 6
338 2074 10
5858 364 8
9739 8817 5
6246 6316 2
3562 4139 10
7342 1589 9
667 5033 9
1461 5662 1
4942 3388 9
6874 1498 7
3411 1836 3
8472 4046 8
7010 3786 5
216 6384 3
2627 9946 4
719 3641 3
6557 4308 6
1297 2121 1
3739 3415 1
1807 290 9
1896 3701 8
4058 2174 4
2937 5536 10
4281 5752 7
4645 4731 3
9149 5450 6
1593 8359 5
9071 6009 8
2211 9748 4
1443 7908 4
5821 6156 7
8388 214 3
1354 3152 1
8105 3785 3
1241 4783 7
676 3932 9
3751 1877 9
7487 948 10
3345 3159 10
8970 954 10
8533 6776 6
4501 1516 3
2644 9222 7
2674 7328 4
4809 4921 7
1675 5597 1
6695 5701 9
3723 9540 7
9464 9237 9
4954 8207 3
4703 6740 1
6961 7594 8
9433 6590 2
1409 5616 10
9874 425 2
6771 8452 1
3951 5148 4
9361 5223 5
9368 1040 2
5238 5994 10
5710 7049 2
9311 4010 6
780 3443 8
1471 1204 5
9491 1079 2
8784 4202 7
3674 4505 7
6970 3867 2
3454 9587 2
9175 4825 6
9456 535 8
2830 6198 8
7445 6978 4
1355 4802 10
4529 4293 1
4480 9429 3
5588 9455 9
1844 6425 8
9676 9879 5
8547 5407 2
9765 1215 9
8032 4045 8
6661 7843 8
8734 9198 10
8364 79 5
5424 4559 4
3039 148 2
5159 8344 7
7498 8020 9
9424 2920 8
6175 9037 3
9813 3421 1
6002 82 4
9170 5169 4
3491 3533 3
2106 5309 4
6501 4700 2
352 9859 9
6981 7357 9
3489 6781 1
1756 9308 8
7590 5474 9
7470 1476 4
1545 6998 3
4818 490 8
8170 8948 9
2434 1801 10
3197 8506 1
2305 1839 1
5786 5328 4
2186 3436 3
3976 7378 7
2834 4849 5
4479 2746 4
4941 7565 6
5288 5735 6
7297 4521 7
358 4071 5
3278 6376 4
6260 8514 4
6024 701 2
1448 4677 1
5994 3863 2
4720 8343 8
445 9636 5
6660 4925 3
4527 8574 4
4196 8932 5
2370 8562 4
8736 4823 8
429 7199 1
1911 8647 10
7123 4641 4
7184 5713 9
6343 6159 5
3068 2819 2
1880 3699 8
1565 7895 10
8970 265 5
5455 9001 10
4102 5783 9
6155 7694 6
2884 4817 9
3477 8353 2
5117 4696 1
6394 4116 3
2595 5996 2
3723 7562 9
134 2884 4
1460 8339 8
7609 8793 3
957 4948 9
9304 7833 6
2292 7662 1
994 9132 9
5854 5526 6
6238 4473 2
321 4548 6
2299 1035 2
895 2495 3
8492 105 9
4576 7414 9
8354 6719 4
3301 9011 7
6601 6357 1
949 8564 7
5766 4802 2
6580 5124 1
4955 7423 6
8919 8318 3
1221 3162 10
8669 7738 5
7418 6092 6
351 5745 9
7299 2346 7
9731 9648 1
1337 5414 5
121 1994 9
3453 3302 5
1468 8573 5
4682 9794 8
8002 4816 8
5088 8586 3
8893 8937 8
8061 2589 7
9939 2320 5
4029 10 1
5626 131 8
2346 3584 2
6490 1404 5
1657 2438 1
9986 440 7
6053 5528 3
917 773 3
1527 5187 2
4483 5126 4
3439 5508 4
4161 1134 7
6878 3480 3
5601 6323 9
6545 7980 8
9988 4318 10
1894 371 1
8739 7641 4
4521 9168 1
9244 3651 10
6287 3442 8
9693 7603 4
9581 834 6
3054 2787 9
634 5685 1
653 5673 9
1113 7567 3
3453 6306 4
2918 7179 4
1219 6423 7
998 2711 9
2637 8756 4
5410 8337 10
8015 7743 8
3296 8378 3
6556 5383 6
487 6496 5
1141 6301 2
3084 9220 1
6899 439 7
4365 7789 10
1625 426 6
6488 5836 5
8538 3851 9
3375 3499 9
249 56 2
6444 6895 1
6558 8036 2
9331 7472 2
9284 4371 3
5660 5088 4
1099 6713 2
1646 9553 8
530 8091 2
7158 7818 1
4868 4419 9
7962 863 4
7552 7422 2
9795 3105 6
1259 2389 7
9513 8049 7
5557 5500 10
8378 7146 4
3388 7677 7
2249 1187 8
961 6056 7
6082 4018 3
8097 7922 5
8149 7717 2
2024 8976 2
6623 8490 1
6309 4047 4
9061 8777 10
1366 2165 7
1762 766 5
2681 8080 3
1668 4162 3
7870 2259 5
7846 6760 2
927 5137 9
2750 8112 9
2623 773 8
7996 9834 5
515 1200 3
712 9315 9
8448 1996 9
8592 16 3
2754 4238 5
4838 2084 5
4639 9364 4
9769 2114 6
3389 1089 10
1056 9085 6
3853 9601 9
5167 6665 4
895 1465 10
1056 57 9
5378 2811 7
4664 4001 4
4359 4992 8
1894 4762 4
1190 4503 4
7611 1912 1
218 2117 2
4026 7284 7
7149 8179 4
8621 5587 1
109 7318 4
2187 1982 7
6350 2693 10
6229 4588 4
4575 2130 7
4010 6093 9
2530 6311 6
652 6690 10
1790 3839 2
4394 8812 1
3406 5273 9
1582 7461 4
3758 3811 7
927 6393 7
9210 968 9
8349 4978 2
3047 7508 6
6215 4512 6
6666 6303 7
5297 7049 2
5868 6807 5
108 8389 6
6331 2148 10
1600 9427 3
1456 8638 1
9795 6987 1
578 6386 9
7673 2601 2
7810 5620 7
1787 917 8
928 3137 5
5342 3246 7
3570 5929 5
1961 7529 2
393 8986 2
6145 5133 1
3227 5711 10
1465 9737 3
568 7547 3
2326 9334 3
1133 6614 10
3100 8309 8
3456 8231 8
2312 192 7
595 6937 5
3869 9434 10
481 2661 4
3480 478 1
5433 1047 8
9357 9725 5
4199 859 1
2179 311 10
6108 119 3
9615 2431 5
7004 9378 4
9730 3247 8
3942 3729 1
3865 3561 10
3525 5346 9
732 4704 4
9978 5255 5
5839 3786 6
6360 9895 7
5113 5862 8
409 2866 9
2643 8949 8
662 2891 7
1343 6756 1
2502 281 7
7412 7365 3
5695 3696 9
1190 9535 5
3347 2247 10
5624 7360 3
6683 7770 1
3473 6765 10
3511 7427 3
3629 5122 9
7309 3976 2
2688 1388 10
2770 7084 6
8108 4626 3
3585 4325 10
2604 9949 3
3838 2985 3
7939 6458 10
7340 9969 7
5985 3599 10
1385 7260 8
3419 9948 7
2818 2719 3
2265 7179 9
7599 7116 4
8828 9721 6
3770 9911 3
2834 4202 3
8663 7895 3
8272 3880 4
3003 5265 6
1710 8684 5
1806 7854 6
1690 119 7
6200 4070 4
5036 2899 7
3821 3021 8
8295 2208 3
9227 7223 8
6481 5495 8
3686 4850 5
8152 6561 2
8918 4719 6
8755 6410 8
5771 2610 8
6256 7646 9
2814 7819 3
2932 6114 1
9956 1694 6
8523 8175 4
7322 1862 4
1386 6366 5
487 5284 7
7443 391 7
7222 2514 9
4719 8771 8
7820 7937 7
3942 7221 4
8624 7177 8
529 5700 5
4282 3022 9
2886 761 5
4402 1248 1
638 5043 2
3284 8617 7
1245 3337 10
6852 7509 7
278 1451 9
2523 75 8
110 604 9
2225 1239 3
2553 4125 6
5600 4879 7
3930 5518 10
9004 5154 10
6592 6399 7
9303 3251 6
9951 9882 9
7821 2405 4
2869 8868 10
9969 7445 1
6443 6350 8
3679 1950 8
8515 2233 6
4746 7589 10
9595 4181 2
7781 9836 3
9828 9787 7
9678 3961 5
3251 6830 3
133 3151 8
8253 9594 10
6851 3273 3
328 1788 6
5675 6535 7
9824 6130 10
6725 264 6
3230 6444 5
5968 6123 6
1112 5726 8
5124 2211 9
2933 6817 4
3445 3668 9
5907 348 8
6954 6023 5
5590 2199 7
4759 5277 1
116 4859 8
5260 827 3
718 8292 9
3005 3416 3
4796 2702 10
6181 2499 8
839 8406 8
3638 5360 3
2972 7302 4
4789 8413 3
3221 8529 2
4450 141 2
1802 859 4
4881 217 2
6523 1365 4
1334 7546 5
3461 4737 1
8640 8376 3
6194 7700 5
5947 8841 8
7330 8415 9
9923 2865 1
3344 4668 2
5057 5901 1
6539 8776 6
7074 110 2
109 9923 2
1549 4915 8
1054 1109 10
7860 7056 4
6728 738 9
6828 662 4
718 4006 4
8172 5416 5
5842 1955 3
4878 9029 3
7811 5490 8
5482 3392 3
7881 4446 2
4333 2306 1
9626 5386 1
3334 2215 3
6259 9285 2
3853 7457 8
3699 3300 3
2322 4530 4
7406 2341 5
8766 4176 7
8688 8409 5
6072 2742 1
6864 2368 10
8394 5702 5
6939 1962 2
9490 2167 2
7457 5866 2
3731 4540 4
5386 8299 7
6180 7065 3
6718 2105 3
1702 4529 7
5345 1393 6
4374 6140 10
1970 3079 4
8851 8921 1
9542 2730 10
9885 6461 2
4758 1847 1
4677 4380 8
2419 7450 6
4923 5505 5
170 850 1
4137 1576 3
3806 3546 4
1790 2397 5
1940 8292 5
661 8177 8
3923 9288 7
1835 3965 9
6813 2736 10
248 4012 7
4564 534 7
6626 4671 3
4828 4829 1
2461 6619 10
5367 4912 2
1003 5573 2
3100 5848 2
9749 7684 9
777 4497 7
5608 1097 9
5944 2013 5
3482 8640 6
2596 9820 6
5256 8634 7
6666 4001 1
2719 5005 5
6950 4457 5
3173 4206 9
3361 1336 8
2638 6944 5
2278 9241 1
2453 9075 3
3650 1672 3
9677 3280 7
2324 6298 1
6234 9018 6
2070 2320 3
3755 5494 2
9475 8855 8
9693 7845 4
7359 124 7
7039 8929 3
1711 2579 7
2556 2257 7
2034 933 8
5514 3519 6
3999 1942 8
3294 2049 2
6795 1524 10
1632 1217 7
9765 4929 3
3492 8320 2
2646 6384 4
3472 8940 3
3930 974 6
687 2841 7
2814 6840 9
7262 6486 8
3555 3281 3
5056 4913 2
755 1031 3
6577 875 4
7681 3521 8
1364 6993 10
3656 7275 6
3233 7963 7
6329 7129 10
7720 743 6
4807 651 8
9771 5707 3
2305 6462 4
9767 9392 9
1902 7073 2
421 4789 7
7880 4797 3
9018 8030 8
6644 711 7
7463 4783 3
4769 9591 4
1708 5714 3
3560 4371 8
2796 491 10
2906 2393 5
6538 9167 4
3514 7047 1
7766 6065 3
2685 9062 6
8382 2877 2
7526 3998 5
969 5706 9
2823 5619 3
1140 8415 4
5201 1321 9
6335 7859 6
8610 7726 6
5682 5492 3
7136 8178 5
5654 2912 3
8955 6790 3
8199 4111 10
9509 6934 9
5191 4427 6
1364 9628 7
2635 2316 9
6720 7278 7
4205 2961 1
4108 6449 1
9424 2103 3
7618 7410 5
9811 1961 6
4062 1471 1
7580 3014 8
2217 731 8
8175 3366 4
8345 86 3
6241 644 6
5982 4752 7
252 528 3
3787 8147 3
4111 7958 5
8547 2020 8
9917 5952 2
2066 4521 3
3843 2696 9
4289 1042 8
2013 7283 2
9050 9617 6
2536 9870 4
4478 3657 3
3831 7768 3
1497 2667 5
634 8936 7
9137 1002 10
2020 1198 7
4620 1839 1
7307 3852 4
638 9254 2
5073 1790 4
6389 6269 1
5851 6452 1
9624 4301 9
1768 4935 5
6217 4072 10
5186 2444 8
3204 7065 9
2264 4372 3
4960 5011 7
7273 6436 7
9456 2825 8
5296 5029 10
1608 1005 1
4236 2773 8
2153 5342 3
1072 6881 9
7541 85 4
5849 2350 9
4361 7310 2
8479 4583 8
8035 391 6
6565 5687 7
5194 3647 2
4477 7884 7
5046 37 10
6040 7461 1
9479 5002 8
9982 7203 8
7562 7916 10
153 6395 5
9181 782 6
3738 7347 5
9676 8894 3
267 9723 9
9983 4769 8
1394 7162 9
9686 6641 3
8064 2975 8
8791 538 6
9533 691 1
1209 6224 5
3277 6314 3
1031 5990 9
8785 6257 2
775 2593 3
2802 3987 5
8642 3674 6
5836 8090 4
6585 3233 2
5250 2766 5
6662 3976 2
8857 7253 6
4751 4636 9
9539 9774 8
402 549 1
6034 9704 1
8829 4698 7
4616 6887 7
3379 9824 10
9032 5075 9
1729 8089 7
650 6946 2
2237 8049 8
9815 3940 4
3 4342 6
9135 6729 2
8607 1910 10
1753 6526 9
9341 6258 4
163 1642 9
103 3371 10
4019 4021 9
1540 2611 8
49 2426 1
4685 8781 5
9870 7917 4
1111 6524 6
3402 4630 3
2581 323 3
1584 6838 7
2014 6941 9
533 7312 2
2351 5204 3
8571 5254 10
8731 9939 1
5937 6161 10
3521 7272 7
9366 674 7
8090 3255 2
9424 1191 1
2401 9557 4
8749 6443 7
1822 8794 1
1155 3717 7
9266 8800 8
6158 4738 9
968 4611 1
8654 3977 8
7322 8420 3
6313 4196 7
8495 6597 4
7619 1698 7
4055 3521 4
2047 1028 3
5294 294 4
1183 6452 2
6882 3772 3
6204 2426 2
6201 9748 4
9454 2414 1
6602 909 10
6955 8528 9
104 8935 2
2047 983 10
4059 2629 6
1224 3812 8
3127 694 3
9641 3251 9
133 9452 10
1748 8906 4
7560 5508 3
9970 8816 4
4078 8920 9
4411 7319 4
9420 7730 3
1075 8955 8
5534 2082 4
